PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Sex_Encoded,Embarked_C,Embarked_Q,Embarked_S,Age_Normalized,Fare_Normalized,SibSp_Normalized,Parch_Normalized
277,0,3,45.0,0.0,0,7.75,0,0,0,1,0.8173076923076923,0.11807832478090757,0.0,
278,0,2,28.0,0.0,0,0.0,1,0,0,1,0.49038461538461536,0.0,0.0,
279,0,3,7.0,2.5,0,29.125,1,0,1,0,0.08653846153846154,0.4437459624830881,1.0,
280,1,3,35.0,1.0,0,20.25,0,0,0,1,0.625,0.3085272357178553,0.4,
281,0,3,54.5,0.0,0,7.75,1,0,1,0,1.0,0.11807832478090757,0.0,
282,0,3,28.0,0.0,0,7.8542,1,0,0,1,0.49038461538461536,0.11966590690247797,0.0,
283,0,3,16.0,0.0,0,9.5,1,0,0,1,0.25961538461538464,0.14474117231208025,0.0,
284,1,3,19.0,0.0,0,8.05,1,0,0,1,0.3173076923076923,0.12264909864339434,0.0,
285,0,1,28.0,0.0,0,26.0,1,0,0,1,0.49038461538461536,0.3961337347488512,0.0,
286,0,3,33.0,0.0,0,8.6625,1,1,0,0,0.5865384615384616,0.13198109527930474,0.0,
287,1,3,30.0,0.0,0,9.5,1,0,0,1,0.5288461538461539,0.14474117231208025,0.0,
288,0,3,22.0,0.0,0,7.8958,1,0,0,1,0.375,0.12029972087807614,0.0,
289,1,2,42.0,0.0,0,13.0,1,0,0,1,0.7596153846153846,0.1980668673744256,0.0,
290,1,3,22.0,0.0,0,7.75,0,0,1,0,0.375,0.11807832478090757,0.0,
291,1,1,26.0,0.0,0,65.6344,0,0,0,1,0.4519230769230769,1.0,0.0,
292,1,1,19.0,1.0,0,65.6344,0,1,0,0,0.3173076923076923,1.0,0.4,
293,0,2,36.0,0.0,0,12.875,1,1,0,0,0.6442307692307693,0.19616237826505614,0.0,
294,0,3,24.0,0.0,0,8.85,0,0,0,1,0.41346153846153844,0.13483782894335897,0.0,
295,0,3,24.0,0.0,0,7.8958,1,0,0,1,0.41346153846153844,0.12029972087807614,0.0,
296,0,1,28.0,0.0,0,27.7208,1,1,0,0,0.49038461538461536,0.4223516936240752,0.0,
297,0,3,23.5,0.0,0,7.2292,1,1,0,0,0.40384615384615385,0.11014346135563058,0.0,
298,0,1,2.5,1.0,0,65.6344,0,0,0,1,0.0,1.0,0.4,
299,1,1,28.0,0.0,0,30.5,1,0,0,1,0.49038461538461536,0.46469534268615237,0.0,
300,1,1,50.0,0.0,0,65.6344,0,1,0,0,0.9134615384615384,1.0,0.0,
301,1,3,28.0,0.0,0,7.75,0,0,1,0,0.49038461538461536,0.11807832478090757,0.0,
302,1,3,28.0,2.0,0,23.25,1,0,1,0,0.49038461538461536,0.3542349743427227,0.8,
303,0,3,19.0,0.0,0,0.0,1,0,0,1,0.3173076923076923,0.0,0.0,
304,1,2,28.0,0.0,0,12.35,0,0,1,0,0.49038461538461536,0.18816352400570432,0.0,
305,0,3,28.0,0.0,0,8.05,1,0,0,1,0.49038461538461536,0.12264909864339434,0.0,
306,1,1,2.5,1.0,0,65.6344,1,0,0,1,0.0,1.0,0.4,
307,1,1,28.0,0.0,0,65.6344,0,1,0,0,0.49038461538461536,1.0,0.0,
308,1,1,17.0,1.0,0,65.6344,0,1,0,0,0.27884615384615385,1.0,0.4,
309,0,2,30.0,1.0,0,24.0,1,1,0,0,0.5288461538461539,0.3656619089989396,0.4,
310,1,1,30.0,0.0,0,56.9292,0,1,0,0,0.5288461538461539,0.8673683312409347,0.0,
311,1,1,24.0,0.0,0,65.6344,0,1,0,0,0.41346153846153844,1.0,0.0,
312,1,1,18.0,2.0,0,65.6344,0,1,0,0,0.2980769230769231,1.0,0.8,
313,0,2,26.0,1.0,0,26.0,0,0,0,1,0.4519230769230769,0.3961337347488512,0.4,
314,0,3,28.0,0.0,0,7.8958,1,0,0,1,0.49038461538461536,0.12029972087807614,0.0,
315,0,2,43.0,1.0,0,26.25,1,0,0,1,0.7788461538461539,0.39994271296759015,0.4,
316,1,3,26.0,0.0,0,7.8542,0,0,0,1,0.4519230769230769,0.11966590690247797,0.0,
317,1,2,24.0,1.0,0,26.0,0,0,0,1,0.41346153846153844,0.3961337347488512,0.4,
318,0,2,54.0,0.0,0,14.0,1,0,0,1,0.9903846153846154,0.21330278024938143,0.0,
319,1,1,31.0,0.0,0,65.6344,0,0,0,1,0.5480769230769231,1.0,0.0,
320,1,1,40.0,1.0,0,65.6344,0,1,0,0,0.7211538461538461,1.0,0.4,
321,0,3,22.0,0.0,0,7.25,1,0,0,1,0.375,0.11046036834342966,0.0,
322,0,3,27.0,0.0,0,7.8958,1,0,0,1,0.47115384615384615,0.12029972087807614,0.0,
323,1,2,30.0,0.0,0,12.35,0,0,1,0,0.5288461538461539,0.18816352400570432,0.0,
324,1,2,22.0,1.0,0,29.0,0,0,0,1,0.375,0.44184147337371865,0.4,
325,0,3,28.0,2.5,0,65.6344,1,0,0,1,0.49038461538461536,1.0,1.0,
326,1,1,36.0,0.0,0,65.6344,0,1,0,0,0.6442307692307693,1.0,0.0,
327,0,3,54.5,0.0,0,6.2375,1,0,0,1,1.0,0.0950340065575369,0.0,
328,1,2,36.0,0.0,0,13.0,0,0,0,1,0.6442307692307693,0.1980668673744256,0.0,
329,1,3,31.0,1.0,0,20.525,0,0,0,1,0.5480769230769231,0.3127171117584681,0.4,
330,1,1,16.0,0.0,0,57.9792,0,1,0,0,0.25961538461538464,0.8833660397596382,0.0,
331,1,3,28.0,2.0,0,23.25,0,0,1,0,0.49038461538461536,0.3542349743427227,0.8,
332,0,1,45.5,0.0,0,28.5,1,0,0,1,0.8269230769230769,0.4342235169362408,0.0,
333,0,1,38.0,0.0,0,65.6344,1,0,0,1,0.6826923076923077,1.0,0.0,
334,0,3,16.0,2.0,0,18.0,1,0,0,1,0.25961538461538464,0.2742464317492047,0.8,
335,1,1,28.0,1.0,0,65.6344,0,0,0,1,0.49038461538461536,1.0,0.4,
336,0,3,28.0,0.0,0,7.8958,1,0,0,1,0.49038461538461536,0.12029972087807614,0.0,
337,0,1,29.0,1.0,0,65.6344,1,0,0,1,0.5096153846153846,1.0,0.4,
338,1,1,41.0,0.0,0,65.6344,0,1,0,0,0.7403846153846154,1.0,0.0,
339,1,3,45.0,0.0,0,8.05,1,0,0,1,0.8173076923076923,0.12264909864339434,0.0,
340,0,1,45.0,0.0,0,35.5,1,0,0,1,0.8173076923076923,0.5408749070609314,0.0,
341,1,2,2.5,1.0,0,26.0,1,0,0,1,0.0,0.3961337347488512,0.4,
342,1,1,24.0,2.5,0,65.6344,0,0,0,1,0.41346153846153844,1.0,1.0,
343,0,2,28.0,0.0,0,13.0,1,0,0,1,0.49038461538461536,0.1980668673744256,0.0,
344,0,2,25.0,0.0,0,13.0,1,0,0,1,0.4326923076923077,0.1980668673744256,0.0,
345,0,2,36.0,0.0,0,13.0,1,0,0,1,0.6442307692307693,0.1980668673744256,0.0,
346,1,2,24.0,0.0,0,13.0,0,0,0,1,0.41346153846153844,0.1980668673744256,0.0,
347,1,2,40.0,0.0,0,13.0,0,0,0,1,0.7211538461538461,0.1980668673744256,0.0,
348,1,3,28.0,1.0,0,16.1,0,0,0,1,0.49038461538461536,0.24529819728678867,0.4,
349,1,3,3.0,1.0,0,15.9,1,0,0,1,0.009615384615384616,0.24225101471179747,0.4,
350,0,3,42.0,0.0,0,8.6625,1,0,0,1,0.7596153846153846,0.13198109527930474,0.0,
351,0,3,23.0,0.0,0,9.225,1,0,0,1,0.3942307692307692,0.1405512962714674,0.0,
352,0,1,28.0,0.0,0,35.0,1,0,0,1,0.49038461538461536,0.5332569506234536,0.0,
353,0,3,15.0,1.0,0,7.2292,1,1,0,0,0.2403846153846154,0.11014346135563058,0.4,
354,0,3,25.0,1.0,0,17.8,1,0,0,1,0.4326923076923077,0.2711992491742135,0.4,
355,0,3,28.0,0.0,0,7.225,1,1,0,0,0.49038461538461536,0.11007947052155577,0.0,
356,0,3,28.0,0.0,0,9.5,1,0,0,1,0.49038461538461536,0.14474117231208025,0.0,
357,1,1,22.0,0.0,0,55.0,0,0,0,1,0.375,0.8379752081225699,0.0,
358,0,2,38.0,0.0,0,13.0,0,0,0,1,0.6826923076923077,0.1980668673744256,0.0,
359,1,3,28.0,0.0,0,7.8792,0,0,1,0,0.49038461538461536,0.12004680472435186,0.0,
360,1,3,28.0,0.0,0,7.8792,0,0,1,0,0.49038461538461536,0.12004680472435186,0.0,
361,0,3,40.0,1.0,0,27.9,1,0,0,1,0.7211538461538461,0.42508196921126723,0.4,
362,0,2,29.0,1.0,0,27.7208,1,1,0,0,0.5096153846153846,0.4223516936240752,0.4,
363,0,3,45.0,0.0,0,14.4542,0,1,0,0,0.8173076923076923,0.22022293187718636,0.0,
364,0,3,35.0,0.0,0,7.05,1,0,0,1,0.625,0.1074131857684385,0.0,
365,0,3,28.0,1.0,0,15.5,1,0,1,0,0.49038461538461536,0.23615664956181515,0.4,
366,0,3,30.0,0.0,0,7.25,1,0,0,1,0.5288461538461539,0.11046036834342966,0.0,
367,1,1,54.5,1.0,0,65.6344,0,1,0,0,1.0,1.0,0.4,
368,1,3,28.0,0.0,0,7.2292,0,1,0,0,0.49038461538461536,0.11014346135563058,0.0,
369,1,3,28.0,0.0,0,7.75,0,0,1,0,0.49038461538461536,0.11807832478090757,0.0,
370,1,1,24.0,0.0,0,65.6344,0,1,0,0,0.41346153846153844,1.0,0.0,
371,1,1,25.0,1.0,0,55.4417,1,1,0,0,0.4326923076923077,0.8447049108394378,0.4,
372,0,3,18.0,1.0,0,6.4958,1,0,0,1,0.2980769230769231,0.098969442853138,0.4,
373,0,3,19.0,0.0,0,8.05,1,0,0,1,0.3173076923076923,0.12264909864339434,0.0,
374,0,1,22.0,0.0,0,65.6344,1,1,0,0,0.375,1.0,0.0,
375,0,3,3.0,2.5,0,21.075,0,0,0,1,0.009615384615384616,0.3210968638396938,1.0,
376,1,1,28.0,1.0,0,65.6344,0,1,0,0,0.49038461538461536,1.0,0.4,
377,1,3,22.0,0.0,0,7.25,0,0,0,1,0.375,0.11046036834342966,0.0,
378,0,1,27.0,0.0,0,65.6344,1,1,0,0,0.47115384615384615,1.0,0.0,
379,0,3,20.0,0.0,0,4.0125,1,1,0,0,0.33653846153846156,0.061134100410760214,0.0,
380,0,3,19.0,0.0,0,7.775,1,0,0,1,0.3173076923076923,0.11845922260278148,0.0,
381,1,1,42.0,0.0,0,65.6344,0,1,0,0,0.7596153846153846,1.0,0.0,
382,1,3,2.5,0.0,0,15.7417,0,1,0,0,0.0,0.23983916970369196,0.0,
383,0,3,32.0,0.0,0,7.925,1,0,0,1,0.5673076923076923,0.12074460953402484,0.0,
384,1,1,35.0,1.0,0,52.0,0,0,0,1,0.625,0.7922674694977024,0.4,
385,0,3,28.0,0.0,0,7.8958,1,0,0,1,0.49038461538461536,0.12029972087807614,0.0,
386,0,2,18.0,0.0,0,65.6344,1,0,0,1,0.2980769230769231,1.0,0.0,
387,0,3,2.5,2.5,0,46.9,1,0,0,1,0.0,0.7145643138354277,1.0,
388,1,2,36.0,0.0,0,13.0,0,0,0,1,0.6442307692307693,0.1980668673744256,0.0,
389,0,3,28.0,0.0,0,7.7292,1,0,1,0,0.49038461538461536,0.11776141779310849,0.0,
390,1,2,17.0,0.0,0,12.0,0,1,0,0,0.27884615384615385,0.1828309544994698,0.0,
391,1,1,36.0,1.0,0,65.6344,1,0,0,1,0.6442307692307693,1.0,0.4,
392,1,3,21.0,0.0,0,7.7958,1,0,0,1,0.3557692307692308,0.11877612959058055,0.0,
393,0,3,28.0,2.0,0,7.925,1,0,0,1,0.49038461538461536,0.12074460953402484,0.8,
394,1,1,23.0,1.0,0,65.6344,0,1,0,0,0.3942307692307692,1.0,0.4,
395,1,3,24.0,0.0,0,16.7,0,0,0,1,0.41346153846153844,0.25443974501176214,0.0,
396,0,3,22.0,0.0,0,7.7958,1,0,0,1,0.375,0.11877612959058055,0.0,
397,0,3,31.0,0.0,0,7.8542,0,0,0,1,0.5480769230769231,0.11966590690247797,0.0,
398,0,2,46.0,0.0,0,26.0,1,0,0,1,0.8365384615384616,0.3961337347488512,0.0,
399,0,2,23.0,0.0,0,10.5,1,0,0,1,0.3942307692307692,0.15997708518703607,0.0,
400,1,2,28.0,0.0,0,12.65,0,0,0,1,0.49038461538461536,0.19273429786819107,0.0,
401,1,3,39.0,0.0,0,7.925,1,0,0,1,0.7019230769230769,0.12074460953402484,0.0,
402,0,3,26.0,0.0,0,8.05,1,0,0,1,0.4519230769230769,0.12264909864339434,0.0,
403,0,3,21.0,1.0,0,9.825,0,0,0,1,0.3557692307692308,0.1496928439964409,0.4,
404,0,3,28.0,1.0,0,15.85,1,0,0,1,0.49038461538461536,0.24148921906804968,0.4,
405,0,3,20.0,0.0,0,8.6625,0,0,0,1,0.33653846153846156,0.13198109527930474,0.0,
406,0,2,34.0,1.0,0,21.0,1,0,0,1,0.6057692307692307,0.31995417037407214,0.4,
407,0,3,51.0,0.0,0,7.75,1,0,0,1,0.9326923076923077,0.11807832478090757,0.0,
408,1,2,3.0,1.0,0,18.75,1,0,0,1,0.009615384615384616,0.28567336640542157,0.4,
409,0,3,21.0,0.0,0,7.775,1,0,0,1,0.3557692307692308,0.11845922260278148,0.0,
410,0,3,28.0,2.5,0,25.4667,0,0,0,1,0.49038461538461536,0.3880084224126373,1.0,
411,0,3,28.0,0.0,0,7.8958,1,0,0,1,0.49038461538461536,0.12029972087807614,0.0,
412,0,3,28.0,0.0,0,6.8583,1,0,1,0,0.49038461538461536,0.10449246127030946,0.0,
413,1,1,33.0,1.0,0,65.6344,0,0,1,0,0.5865384615384616,1.0,0.4,
414,0,2,28.0,0.0,0,0.0,1,0,0,1,0.49038461538461536,0.0,0.0,
415,1,3,44.0,0.0,0,7.925,1,0,0,1,0.7980769230769231,0.12074460953402484,0.0,
416,0,3,28.0,0.0,0,8.05,0,0,0,1,0.49038461538461536,0.12264909864339434,0.0,
417,1,2,34.0,1.0,0,32.5,0,0,0,1,0.6057692307692307,0.495167168436064,0.4,
418,1,2,18.0,0.0,0,13.0,0,0,0,1,0.2980769230769231,0.1980668673744256,0.0,
419,0,2,30.0,0.0,0,13.0,1,0,0,1,0.5288461538461539,0.1980668673744256,0.0,
420,0,3,10.0,0.0,0,24.15,0,0,0,1,0.14423076923076922,0.36794729593018294,0.0,
421,0,3,28.0,0.0,0,7.8958,1,1,0,0,0.49038461538461536,0.12029972087807614,0.0,
422,0,3,21.0,0.0,0,7.7333,1,0,1,0,0.3557692307692308,0.1178238850358958,0.0,
423,0,3,29.0,0.0,0,7.875,1,0,0,1,0.5096153846153846,0.11998281389027705,0.0,
424,0,3,28.0,1.0,0,14.4,0,0,0,1,0.49038461538461536,0.21939714539936375,0.4,
425,0,3,18.0,1.0,0,20.2125,1,0,0,1,0.2980769230769231,0.3079558889850444,0.4,
426,0,3,28.0,0.0,0,7.25,1,0,0,1,0.49038461538461536,0.11046036834342966,0.0,
427,1,2,28.0,1.0,0,26.0,0,0,0,1,0.49038461538461536,0.3961337347488512,0.4,
428,1,2,19.0,0.0,0,26.0,0,0,0,1,0.3173076923076923,0.3961337347488512,0.0,
429,0,3,28.0,0.0,0,7.75,1,0,1,0,0.49038461538461536,0.11807832478090757,0.0,
430,1,3,32.0,0.0,0,8.05,1,0,0,1,0.5673076923076923,0.12264909864339434,0.0,
431,1,1,28.0,0.0,0,26.55,1,0,0,1,0.49038461538461536,0.40451348683007693,0.0,
432,1,3,28.0,1.0,0,16.1,0,0,0,1,0.49038461538461536,0.24529819728678867,0.4,
433,1,2,42.0,1.0,0,26.0,0,0,0,1,0.7596153846153846,0.3961337347488512,0.4,
434,0,3,17.0,0.0,0,7.125,1,0,0,1,0.27884615384615385,0.1085558792340602,0.0,
435,0,1,50.0,1.0,0,55.9,1,0,0,1,0.9134615384615384,0.8516875297100301,0.4,
436,1,1,14.0,1.0,0,65.6344,0,0,0,1,0.22115384615384615,1.0,0.4,
437,0,3,21.0,2.0,0,34.375,0,0,0,1,0.3557692307692308,0.5237345050766061,0.8,
438,1,2,24.0,2.0,0,18.75,0,0,0,1,0.41346153846153844,0.28567336640542157,0.8,
439,0,1,54.5,1.0,0,65.6344,1,0,0,1,1.0,1.0,0.4,
440,0,2,31.0,0.0,0,10.5,1,0,0,1,0.5480769230769231,0.15997708518703607,0.0,
441,1,2,45.0,1.0,0,26.25,0,0,0,1,0.8173076923076923,0.39994271296759015,0.4,
442,0,3,20.0,0.0,0,9.5,1,0,0,1,0.33653846153846156,0.14474117231208025,0.0,
443,0,3,25.0,1.0,0,7.775,1,0,0,1,0.4326923076923077,0.11845922260278148,0.4,
444,1,2,28.0,0.0,0,13.0,0,0,0,1,0.49038461538461536,0.1980668673744256,0.0,
445,1,3,28.0,0.0,0,8.1125,1,0,0,1,0.49038461538461536,0.12360134319807907,0.0,
446,1,1,4.0,0.0,0,65.6344,1,0,0,1,0.028846153846153848,1.0,0.0,
447,1,2,13.0,0.0,0,19.5,0,0,0,1,0.20192307692307693,0.2971003010616384,0.0,
448,1,1,34.0,0.0,0,26.55,1,0,0,1,0.6057692307692307,0.40451348683007693,0.0,
449,1,3,5.0,2.0,0,19.2583,0,1,0,0,0.04807692307692308,0.29341778091976156,0.8,
450,1,1,52.0,0.0,0,30.5,1,0,0,1,0.9519230769230769,0.46469534268615237,0.0,
451,0,2,36.0,1.0,0,27.75,1,0,0,1,0.6442307692307693,0.42279658228002387,0.4,
452,0,3,28.0,1.0,0,19.9667,1,0,0,1,0.49038461538461536,0.3042109016003803,0.4,
453,0,1,30.0,0.0,0,27.75,1,1,0,0,0.5288461538461539,0.42279658228002387,0.0,
454,1,1,49.0,1.0,0,65.6344,1,1,0,0,0.8942307692307693,1.0,0.4,
455,0,3,28.0,0.0,0,8.05,1,0,0,1,0.49038461538461536,0.12264909864339434,0.0,
456,1,3,29.0,0.0,0,7.8958,1,1,0,0,0.5096153846153846,0.12029972087807614,0.0,
457,0,1,54.5,0.0,0,26.55,1,0,0,1,1.0,0.40451348683007693,0.0,
458,1,1,28.0,1.0,0,51.8625,0,0,0,1,0.49038461538461536,0.790172531477396,0.4,
459,1,2,50.0,0.0,0,10.5,0,0,0,1,0.9134615384615384,0.15997708518703607,0.0,
460,0,3,28.0,0.0,0,7.75,1,0,1,0,0.49038461538461536,0.11807832478090757,0.0,
461,1,1,48.0,0.0,0,26.55,1,0,0,1,0.875,0.40451348683007693,0.0,
462,0,3,34.0,0.0,0,8.05,1,0,0,1,0.6057692307692307,0.12264909864339434,0.0,
463,0,1,47.0,0.0,0,38.5,1,0,0,1,0.8557692307692307,0.5865826456857989,0.0,
464,0,2,48.0,0.0,0,13.0,1,0,0,1,0.875,0.1980668673744256,0.0,
465,0,3,28.0,0.0,0,8.05,1,0,0,1,0.49038461538461536,0.12264909864339434,0.0,
466,0,3,38.0,0.0,0,7.05,1,0,0,1,0.6826923076923077,0.1074131857684385,0.0,
467,0,2,28.0,0.0,0,0.0,1,0,0,1,0.49038461538461536,0.0,0.0,
468,0,1,54.5,0.0,0,26.55,1,0,0,1,1.0,0.40451348683007693,0.0,
469,0,3,28.0,0.0,0,7.725,1,0,1,0,0.49038461538461536,0.11769742695903368,0.0,
470,1,3,2.5,2.0,0,19.2583,0,1,0,0,0.0,0.29341778091976156,0.8,
471,0,3,28.0,0.0,0,7.25,1,0,0,1,0.49038461538461536,0.11046036834342966,0.0,
472,0,3,38.0,0.0,0,8.6625,1,0,0,1,0.6826923076923077,0.13198109527930474,0.0,
473,1,2,33.0,1.0,0,27.75,0,0,0,1,0.5865384615384616,0.42279658228002387,0.4,
474,1,2,23.0,0.0,0,13.7917,0,1,0,0,0.3942307692307692,0.21012913959752813,0.0,
475,0,3,22.0,0.0,0,9.8375,0,0,0,1,0.375,0.14988329290737784,0.0,
476,0,1,28.0,0.0,0,52.0,1,0,0,1,0.49038461538461536,0.7922674694977024,0.0,
477,0,2,34.0,1.0,0,21.0,1,0,0,1,0.6057692307692307,0.31995417037407214,0.4,
478,0,3,29.0,1.0,0,7.0458,1,0,0,1,0.5096153846153846,0.10734919493436369,0.4,
479,0,3,22.0,0.0,0,7.5208,1,0,0,1,0.375,0.11458625354996771,0.0,
480,1,3,2.5,0.0,0,12.2875,0,0,0,1,0.0,0.1872112794510196,0.0,
481,0,3,9.0,2.5,0,46.9,1,0,0,1,0.125,0.7145643138354277,1.0,
482,0,2,28.0,0.0,0,0.0,1,0,0,1,0.49038461538461536,0.0,0.0,
483,0,3,50.0,0.0,0,8.05,1,0,0,1,0.9134615384615384,0.12264909864339434,0.0,
484,1,3,54.5,0.0,0,9.5875,0,0,0,1,1.0,0.14607431468863888,0.0,
485,1,1,25.0,1.0,0,65.6344,1,1,0,0,0.4326923076923077,1.0,0.4,
486,0,3,28.0,2.5,0,25.4667,0,0,0,1,0.49038461538461536,0.3880084224126373,1.0,
487,1,1,35.0,1.0,0,65.6344,0,0,0,1,0.625,1.0,0.4,
488,0,1,54.5,0.0,0,29.7,1,1,0,0,1.0,0.4525066123861877,0.0,
489,0,3,30.0,0.0,0,8.05,1,0,0,1,0.5288461538461539,0.12264909864339434,0.0,
490,1,3,9.0,1.0,0,15.9,1,0,0,1,0.125,0.24225101471179747,0.4,
491,0,3,28.0,1.0,0,19.9667,1,0,0,1,0.49038461538461536,0.3042109016003803,0.4,
492,0,3,21.0,0.0,0,7.25,1,0,0,1,0.3557692307692308,0.11046036834342966,0.0,
493,0,1,54.5,0.0,0,30.5,1,0,0,1,1.0,0.46469534268615237,0.0,
494,0,1,54.5,0.0,0,49.5042,1,1,0,0,1.0,0.7542416781443877,0.0,
495,0,3,21.0,0.0,0,8.05,1,0,0,1,0.3557692307692308,0.12264909864339434,0.0,
496,0,3,28.0,0.0,0,14.4583,1,1,0,0,0.49038461538461536,0.22028539911997366,0.0,
497,1,1,54.0,1.0,0,65.6344,0,1,0,0,0.9903846153846154,1.0,0.4,
498,0,3,28.0,0.0,0,15.1,1,0,0,1,0.49038461538461536,0.23006228441183282,0.0,
499,0,1,25.0,1.0,0,65.6344,0,0,0,1,0.4326923076923077,1.0,0.4,
500,0,3,24.0,0.0,0,7.7958,1,0,0,1,0.41346153846153844,0.11877612959058055,0.0,
501,0,3,17.0,0.0,0,8.6625,1,0,0,1,0.27884615384615385,0.13198109527930474,0.0,
502,0,3,21.0,0.0,0,7.75,0,0,1,0,0.3557692307692308,0.11807832478090757,0.0,
503,0,3,28.0,0.0,0,7.6292,0,0,1,0,0.49038461538461536,0.11623782650561292,0.0,
504,0,3,37.0,0.0,0,9.5875,0,0,0,1,0.6634615384615384,0.14607431468863888,0.0,
505,1,1,16.0,0.0,0,65.6344,0,0,0,1,0.25961538461538464,1.0,0.0,
506,0,1,18.0,1.0,0,65.6344,1,1,0,0,0.2980769230769231,1.0,0.4,
507,1,2,33.0,0.0,0,26.0,0,0,0,1,0.5865384615384616,0.3961337347488512,0.0,
508,1,1,28.0,0.0,0,26.55,1,0,0,1,0.49038461538461536,0.40451348683007693,0.0,
509,0,3,28.0,0.0,0,22.525,1,0,0,1,0.49038461538461536,0.34318893750837975,0.0,
510,1,3,26.0,0.0,0,56.4958,1,0,0,1,0.4519230769230769,0.8607650866009289,0.0,
511,1,3,29.0,0.0,0,7.75,1,0,1,0,0.5096153846153846,0.11807832478090757,0.0,
512,0,3,28.0,0.0,0,8.05,1,0,0,1,0.49038461538461536,0.12264909864339434,0.0,
513,1,1,36.0,0.0,0,26.2875,1,0,0,1,0.6442307692307693,0.40051405970040105,0.0,
514,1,1,54.0,1.0,0,59.4,0,1,0,0,0.9903846153846154,0.9050132247723754,0.4,
515,0,3,24.0,0.0,0,7.4958,1,0,0,1,0.41346153846153844,0.1142053557280938,0.0,
516,0,1,47.0,0.0,0,34.0208,1,0,0,1,0.8557692307692307,0.5183379447362968,0.0,
517,1,2,34.0,0.0,0,10.5,0,0,0,1,0.6057692307692307,0.15997708518703607,0.0,
518,0,3,28.0,0.0,0,24.15,1,0,1,0,0.49038461538461536,0.36794729593018294,0.0,
519,1,2,36.0,1.0,0,26.0,0,0,0,1,0.6442307692307693,0.3961337347488512,0.4,
520,0,3,32.0,0.0,0,7.8958,1,0,0,1,0.5673076923076923,0.12029972087807614,0.0,
521,1,1,30.0,0.0,0,65.6344,0,0,0,1,0.5288461538461539,1.0,0.0,
522,0,3,22.0,0.0,0,7.8958,1,0,0,1,0.375,0.12029972087807614,0.0,
523,0,3,28.0,0.0,0,7.225,1,1,0,0,0.49038461538461536,0.11007947052155577,0.0,
524,1,1,44.0,0.0,0,57.9792,0,1,0,0,0.7980769230769231,0.8833660397596382,0.0,
525,0,3,28.0,0.0,0,7.2292,1,1,0,0,0.49038461538461536,0.11014346135563058,0.0,
526,0,3,40.5,0.0,0,7.75,1,0,1,0,0.7307692307692307,0.11807832478090757,0.0,
527,1,2,50.0,0.0,0,10.5,0,0,0,1,0.9134615384615384,0.15997708518703607,0.0,
528,0,1,28.0,0.0,0,65.6344,1,0,0,1,0.49038461538461536,1.0,0.0,
529,0,3,39.0,0.0,0,7.925,1,0,0,1,0.7019230769230769,0.12074460953402484,0.0,
530,0,2,23.0,2.0,0,11.5,1,0,0,1,0.3942307692307692,0.1752129980619919,0.8,
531,1,2,2.5,1.0,0,26.0,0,0,0,1,0.0,0.3961337347488512,0.4,
532,0,3,28.0,0.0,0,7.2292,1,1,0,0,0.49038461538461536,0.11014346135563058,0.0,
533,0,3,17.0,1.0,0,7.2292,1,1,0,0,0.27884615384615385,0.11014346135563058,0.4,
534,1,3,28.0,0.0,0,22.3583,0,1,0,0,0.49038461538461536,0.3406491108321246,0.0,
535,0,3,30.0,0.0,0,8.6625,0,0,0,1,0.5288461538461539,0.13198109527930474,0.0,
536,1,2,7.0,0.0,0,26.25,0,0,0,1,0.08653846153846154,0.39994271296759015,0.0,
537,0,1,45.0,0.0,0,26.55,1,0,0,1,0.8173076923076923,0.40451348683007693,0.0,
538,1,1,30.0,0.0,0,65.6344,0,1,0,0,0.5288461538461539,1.0,0.0,
539,0,3,28.0,0.0,0,14.5,1,0,0,1,0.49038461538461536,0.22092073668685933,0.0,
540,1,1,22.0,0.0,0,49.5,0,1,0,0,0.375,0.7541776873103129,0.0,
541,1,1,36.0,0.0,0,65.6344,0,0,0,1,0.6442307692307693,1.0,0.0,
542,0,3,9.0,2.5,0,31.275,0,0,0,1,0.125,0.4765031751642431,1.0,
543,0,3,11.0,2.5,0,31.275,0,0,0,1,0.16346153846153846,0.4765031751642431,1.0,
544,1,2,32.0,1.0,0,26.0,1,0,0,1,0.5673076923076923,0.3961337347488512,0.4,
545,0,1,50.0,1.0,0,65.6344,1,1,0,0,0.9134615384615384,1.0,0.4,
546,0,1,54.5,0.0,0,26.0,1,0,0,1,1.0,0.3961337347488512,0.0,
547,1,2,19.0,1.0,0,26.0,0,0,0,1,0.3173076923076923,0.3961337347488512,0.4,
548,1,2,28.0,0.0,0,13.8625,1,1,0,0,0.49038461538461536,0.21120784222907502,0.0,
549,0,3,33.0,1.0,0,20.525,1,0,0,1,0.5865384615384616,0.3127171117584681,0.4,
550,1,2,8.0,1.0,0,36.75,1,0,0,1,0.10576923076923077,0.5599197981546262,0.4,
551,1,1,17.0,0.0,0,65.6344,1,1,0,0,0.27884615384615385,1.0,0.0,
552,0,2,27.0,0.0,0,26.0,1,0,0,1,0.47115384615384615,0.3961337347488512,0.0,
553,0,3,28.0,0.0,0,7.8292,1,0,1,0,0.49038461538461536,0.11928500908060408,0.0,
554,1,3,22.0,0.0,0,7.225,1,1,0,0,0.375,0.11007947052155577,0.0,
555,1,3,22.0,0.0,0,7.775,0,0,0,1,0.375,0.11845922260278148,0.0,
